CustomerID,Segment,RFM Score,Recency,Total Orders,Total Revenue,Churn Risk,Last Purchase Date
12772,Potential Loyalists,314,60,1,601.8200000000002,Medium Risk,2011-10-11 09:19:00
12775,Loyal Customers,434,17,5,937.1400000000002,Low Risk,2011-11-22 16:33:00
12778,Loyal Customers,433,20,6,492.49,Low Risk,2011-11-20 11:30:00
12779,Champions,445,21,10,2358.03,Low Risk,2011-11-18 17:10:00
12781,Loyal Customers,424,21,3,594.5400000000001,Low Risk,2011-11-18 15:45:00
12782,Champions,535,5,6,1674.0200000000002,Low Risk,2011-12-05 09:16:00
12783,Champions,534,2,4,930.95,Low Risk,2011-12-07 15:56:00
12784,Potential Loyalists,413,15,1,435.21999999999997,Medium Risk,2011-11-24 12:53:00
12785,Potential Loyalists,512,3,2,239.0,Medium Risk,2011-12-07 12:46:00
12787,Loyal Customers,523,10,3,356.26,Low Risk,2011-11-30 08:44:00
12790,At Risk,112,192,1,199.42000000000002,High Risk,2011-05-31 14:14:00
12792,At Risk,113,257,1,329.59,High Risk,2011-03-28 11:36:00
12793,At Risk,113,335,2,395.48,High Risk,2011-01-09 12:12:00
12794,Potential Loyalists,314,53,2,777.6600000000001,Medium Risk,2011-10-17 14:54:00
12795,Potential Loyalists,411,19,1,144.63,Medium Risk,2011-11-21 10:27:00
12797,At Risk,121,360,3,134.73000000000002,High Risk,2010-12-14 16:24:00
12802,At Risk,113,184,2,361.88,High Risk,2011-06-09 09:44:00
12808,Potential Loyalists,323,37,3,445.7,Medium Risk,2011-11-03 10:05:00
12809,Potential Loyalists,213,168,2,319.61,Medium Risk,2011-06-24 15:15:00
12811,At Risk,113,262,2,416.55,High Risk,2011-03-23 10:55:00
12812,Potential Loyalists,312,45,1,229.64,Medium Risk,2011-10-26 09:54:00
12815,Potential Loyalists,213,148,2,580.5600000000001,Medium Risk,2011-07-15 10:21:00
12816,At Risk,212,96,2,235.35000000000002,High Risk,2011-09-05 12:41:00
12817,Lost Customers,111,281,1,126.03999999999999,High Risk,2011-03-03 16:28:00
12818,At Risk,212,178,2,267.6,High Risk,2011-06-14 13:54:00
12820,Champions,534,3,4,923.62,Low Risk,2011-12-06 15:12:00
12821,Lost Customers,111,214,1,75.72,High Risk,2011-05-09 15:51:00
12822,Potential Loyalists,214,71,2,716.28,Medium Risk,2011-09-30 10:04:00
12824,Potential Loyalists,313,60,1,316.41999999999996,Medium Risk,2011-10-11 12:49:00
12826,Champions,545,3,8,1438.3000000000002,Low Risk,2011-12-07 10:25:00
12827,Loyal Customers,523,6,3,430.15,Low Risk,2011-12-04 12:17:00
12828,Champions,534,3,6,917.11,Low Risk,2011-12-07 08:45:00
12829,Lost Customers,111,337,1,15.0,High Risk,2011-01-07 11:13:00
12831,Lost Customers,111,262,1,124.75,High Risk,2011-03-22 13:02:00
12832,Potential Loyalists,413,32,2,318.93,Medium Risk,2011-11-07 13:30:00
12833,At Risk,212,145,1,251.73000000000002,High Risk,2011-07-17 13:46:00
12834,At Risk,112,283,1,177.28000000000003,High Risk,2011-03-02 09:49:00
12836,Loyal Customers,334,59,4,1272.77,Low Risk,2011-10-11 15:10:00
12837,At Risk,211,173,1,46.35000000000001,High Risk,2011-06-19 16:07:00
12838,Potential Loyalists,313,34,2,569.35,Medium Risk,2011-11-06 12:20:00
12839,Champions,545,3,16,5057.37,Low Risk,2011-12-07 12:33:00
12840,Loyal Customers,235,144,6,2679.17,Low Risk,2011-07-19 09:29:00
12841,Champions,545,5,26,2979.0699999999997,Low Risk,2011-12-05 11:13:00
12842,Potential Loyalists,313,70,2,582.31,Medium Risk,2011-09-30 15:33:00
12843,Loyal Customers,244,160,8,1245.3400000000004,Low Risk,2011-07-03 12:21:00
12844,Potential Loyalists,412,29,2,244.81000000000006,Medium Risk,2011-11-10 13:31:00
12845,Lost Customers,111,269,2,36.940000000000005,High Risk,2011-03-16 11:02:00
12847,Loyal Customers,414,22,1,640.24,Low Risk,2011-11-17 13:16:00
12849,Loyal Customers,414,31,2,631.1899999999999,Low Risk,2011-11-08 13:41:00
12851,At Risk,211,97,1,104.91000000000001,High Risk,2011-09-04 12:41:00
12852,At Risk,112,290,2,264.15,High Risk,2011-02-22 14:56:00
12853,Loyal Customers,244,108,7,917.6999999999999,Low Risk,2011-08-24 11:00:00
12854,Loyal Customers,234,79,5,989.35,Low Risk,2011-09-22 12:15:00
12855,Lost Customers,111,373,1,38.1,High Risk,2010-12-02 09:37:00
12856,Champions,545,8,7,1948.13,Low Risk,2011-12-02 10:52:00
12857,Potential Loyalists,114,211,2,634.8,Medium Risk,2011-05-13 10:20:00
12863,At Risk,311,52,1,109.2,High Risk,2011-10-18 14:15:00
12864,At Risk,211,138,1,10.2,High Risk,2011-07-24 13:03:00
12865,Loyal Customers,415,26,2,1302.62,Low Risk,2011-11-13 14:31:00
12866,At Risk,113,283,1,344.92,High Risk,2011-03-01 14:11:00
12867,Champions,445,26,10,3637.29,Low Risk,2011-11-13 15:30:00
12868,Loyal Customers,135,186,6,1483.1100000000001,Low Risk,2011-06-07 10:42:00
12870,Lost Customers,111,366,1,0.0,High Risk,2010-12-08 14:27:00
12871,At Risk,211,84,2,120.53999999999999,High Risk,2011-09-16 15:07:00
12872,At Risk,113,327,2,477.37,High Risk,2011-01-17 10:52:00
12876,Potential Loyalists,314,58,2,1100.8199999999997,Medium Risk,2011-10-13 12:26:00
12877,Champions,545,4,12,1331.21,Low Risk,2011-12-06 10:30:00
12878,Loyal Customers,424,18,3,821.2399999999999,Low Risk,2011-11-21 14:30:00
12879,Potential Loyalists,332,45,4,220.66,Medium Risk,2011-10-26 12:24:00
12881,Lost Customers,111,276,1,56.3,High Risk,2011-03-09 11:44:00
12883,Loyal Customers,433,25,4,378.67,Low Risk,2011-11-15 09:32:00
12884,At Risk,211,88,1,62.400000000000006,High Risk,2011-09-12 13:10:00
12885,Loyal Customers,324,63,3,977.22,Low Risk,2011-10-07 13:40:00
12886,Loyal Customers,324,68,3,977.21,Low Risk,2011-10-03 10:09:00
12888,At Risk,122,214,3,187.92000000000002,High Risk,2011-05-09 16:02:00
12890,Potential Loyalists,413,24,1,361.62999999999994,Medium Risk,2011-11-15 17:26:00
12893,Potential Loyalists,412,31,1,176.54999999999998,Medium Risk,2011-11-09 12:34:00
12895,Potential Loyalists,323,42,3,335.05,Medium Risk,2011-10-28 13:51:00
12897,Lost Customers,111,205,2,100.50000000000001,High Risk,2011-05-19 12:13:00
12901,Champions,544,10,13,953.85,Low Risk,2011-11-29 14:08:00
12902,Lost Customers,111,265,1,87.78,High Risk,2011-03-20 12:06:00
12904,Potential Loyalists,413,18,2,319.55999999999995,Medium Risk,2011-11-21 14:34:00
12906,Champions,534,12,5,987.62,Low Risk,2011-11-28 09:55:00
12909,Loyal Customers,344,40,8,1004.5799999999999,Low Risk,2011-10-31 12:43:00
12910,Champions,445,23,8,2297.0200000000004,Low Risk,2011-11-16 14:28:00
12912,Champions,534,8,4,735.6600000000002,Low Risk,2011-12-01 13:03:00
12913,Champions,534,5,5,887.3000000000001,Low Risk,2011-12-05 12:11:00
12915,At Risk,212,149,2,201.05,High Risk,2011-07-14 11:34:00
12916,Loyal Customers,235,139,5,1487.7,Low Risk,2011-07-24 10:35:00
12919,Champions,534,8,6,980.7099999999999,Low Risk,2011-12-01 13:47:00
12920,Potential Loyalists,411,17,1,100.94,Medium Risk,2011-11-22 15:05:00
12921,Champions,545,4,48,12746.369999999999,Low Risk,2011-12-06 09:56:00
12922,Potential Loyalists,213,161,1,377.3,Medium Risk,2011-07-01 15:35:00
12923,At Risk,311,64,1,146.96999999999997,High Risk,2011-10-06 16:20:00
12924,Potential Loyalists,233,88,5,572.8000000000001,Medium Risk,2011-09-12 13:55:00
12925,Loyal Customers,514,5,2,636.1299999999999,Low Risk,2011-12-05 11:11:00
12928,Loyal Customers,335,35,5,1693.7400000000002,Low Risk,2011-11-04 14:24:00
12929,Lost Customers,111,312,1,35.25,High Risk,2011-02-01 12:08:00
12930,Potential Loyalists,233,78,4,344.76,Medium Risk,2011-09-22 15:18:00
12931,At Risk,311,67,2,48.16,High Risk,2011-10-03 13:53:00
12933,Loyal Customers,433,24,4,453.57,Low Risk,2011-11-15 16:38:00
12935,Champions,545,2,8,1832.8000000000002,Low Risk,2011-12-07 17:25:00
12936,Loyal Customers,424,17,3,861.9000000000001,Low Risk,2011-11-22 17:32:00
12937,Loyal Customers,434,15,4,1188.3700000000001,Low Risk,2011-11-24 15:05:00
12938,Potential Loyalists,411,26,1,100.22,Medium Risk,2011-11-14 11:21:00
12939,Lost Customers,111,335,1,81.36,High Risk,2011-01-09 11:20:00
12940,Potential Loyalists,323,55,3,502.11999999999995,Medium Risk,2011-10-16 12:09:00
12942,Potential Loyalists,223,131,3,365.54999999999995,Medium Risk,2011-07-31 14:39:00
12943,Lost Customers,111,301,1,0.0,High Risk,2011-02-11 15:13:00
12944,Potential Loyalists,313,36,2,519.81,Medium Risk,2011-11-04 11:04:00
12945,At Risk,112,288,1,246.40000000000003,High Risk,2011-02-24 14:15:00
12947,Loyal Customers,234,144,6,1245.79,Low Risk,2011-07-19 10:06:00
12948,Champions,445,16,8,1809.06,Low Risk,2011-11-23 17:10:00
12949,Champions,445,31,10,3268.37,Low Risk,2011-11-09 11:25:00
12950,Potential Loyalists,512,8,2,284.2,Medium Risk,2011-12-01 15:55:00
12951,Champions,534,9,6,850.37,Low Risk,2011-12-01 12:14:00
12952,Champions,534,6,5,983.0600000000001,Low Risk,2011-12-04 10:35:00
12953,Potential Loyalists,512,10,1,174.60000000000002,Medium Risk,2011-11-30 09:24:00
12955,Champions,545,1,13,3260.26,Low Risk,2011-12-08 16:29:00
12956,Lost Customers,111,306,1,68.72,High Risk,2011-02-06 16:08:00
12957,Champions,545,4,11,3441.59,Low Risk,2011-12-05 16:32:00
12962,Potential Loyalists,512,7,2,223.04000000000002,Medium Risk,2011-12-02 15:55:00
12963,Champions,545,8,9,1586.8100000000002,Low Risk,2011-12-01 12:55:00
12965,Potential Loyalists,213,89,1,451.15999999999997,Medium Risk,2011-09-11 15:31:00
12966,Potential Loyalists,511,10,1,147.68,Medium Risk,2011-11-30 12:38:00
12967,Loyal Customers,523,3,3,452.2,Low Risk,2011-12-06 14:19:00
12968,At Risk,211,112,1,126.0,High Risk,2011-08-19 15:44:00
12970,Loyal Customers,532,7,4,291.19999999999993,Low Risk,2011-12-02 14:30:00
12971,Champions,545,4,76,4786.7300000000005,Low Risk,2011-12-06 12:20:00
12974,Lost Customers,111,198,1,23.6,High Risk,2011-05-26 09:33:00
12976,At Risk,112,212,1,303.6,High Risk,2011-05-12 09:55:00
12977,At Risk,211,156,1,4.29,High Risk,2011-07-06 16:40:00
12980,Lost Customers,111,183,1,0.0,High Risk,2011-06-09 19:52:00
12981,Potential Loyalists,413,30,2,372.2199999999999,Medium Risk,2011-11-10 12:00:00
12982,At Risk,113,240,2,358.65000000000003,High Risk,2011-04-14 10:49:00
12984,Potential Loyalists,411,19,1,97.5,Medium Risk,2011-11-21 12:37:00
12985,Loyal Customers,514,1,2,992.72,Low Risk,2011-12-09 10:46:00
12987,Potential Loyalists,213,74,2,332.15,Medium Risk,2011-09-27 12:03:00
12988,At Risk,112,292,1,214.12,High Risk,2011-02-20 14:31:00
12989,Champions,544,3,12,922.27,Low Risk,2011-12-06 15:28:00
12990,Loyal Customers,423,31,3,351.00000000000006,Low Risk,2011-11-08 13:01:00
12991,Potential Loyalists,413,23,2,366.05999999999995,Medium Risk,2011-11-16 15:34:00
12993,Loyal Customers,433,23,4,414.75999999999993,Low Risk,2011-11-16 15:49:00
12994,Champions,534,4,5,746.8199999999999,Low Risk,2011-12-05 15:43:00
12995,At Risk,211,78,1,0.0,High Risk,2011-09-23 09:20:00
12997,Champions,444,22,7,742.9900000000001,Low Risk,2011-11-17 15:47:00
12999,At Risk,112,205,2,273.78,High Risk,2011-05-18 16:37:00
13000,At Risk,113,260,2,382.16,High Risk,2011-03-25 10:14:00
13001,Champions,545,4,14,4732.2,Low Risk,2011-12-05 14:51:00
13002,Lost Customers,111,318,1,110.99999999999999,High Risk,2011-01-25 15:18:00
13003,At Risk,211,151,2,71.2,High Risk,2011-07-11 13:06:00
13004,Champions,545,12,21,4898.36,Low Risk,2011-11-28 11:27:00
13005,Potential Loyalists,222,174,3,305.45000000000005,Medium Risk,2011-06-19 10:53:00
13006,At Risk,311,56,1,11.52,High Risk,2011-10-14 13:49:00
13008,At Risk,112,323,1,229.47000000000003,High Risk,2011-01-20 14:24:00
13011,Lost Customers,111,372,1,32.7,High Risk,2010-12-02 17:22:00
13012,Champions,545,9,10,1356.65,Low Risk,2011-11-30 13:05:00
13013,Champions,545,1,15,3925.75,Low Risk,2011-12-08 15:01:00
13014,Champions,545,3,15,1368.13,Low Risk,2011-12-07 09:24:00
13015,Loyal Customers,335,53,5,2427.44,Low Risk,2011-10-17 13:19:00
13016,Potential Loyalists,224,73,3,668.8400000000001,Medium Risk,2011-09-27 14:08:00
13018,Champions,445,16,29,6289.87,Low Risk,2011-11-23 13:28:00
13021,Champions,545,4,11,1746.46,Low Risk,2011-12-05 16:37:00
13023,Potential Loyalists,313,64,2,409.31,Medium Risk,2011-10-06 16:27:00
13026,Loyal Customers,533,1,5,341.88,Low Risk,2011-12-08 16:58:00
13028,Loyal Customers,424,23,3,613.44,Low Risk,2011-11-17 11:10:00
13029,Potential Loyalists,411,31,2,116.5,Medium Risk,2011-11-09 09:13:00
13030,Loyal Customers,513,11,2,496.5899999999999,Low Risk,2011-11-28 14:30:00
13032,Loyal Customers,324,39,3,676.43,Low Risk,2011-11-01 09:56:00
13033,At Risk,112,357,1,172.7,High Risk,2010-12-17 14:23:00
13034,Potential Loyalists,314,55,2,627.8199999999999,Medium Risk,2011-10-16 12:21:00
13035,Potential Loyalists,323,58,3,349.20000000000005,Medium Risk,2011-10-13 12:23:00
13037,Potential Loyalists,224,138,3,675.5200000000001,Medium Risk,2011-07-24 15:46:00
13038,Potential Loyalists,224,80,3,811.6599999999999,Medium Risk,2011-09-20 14:37:00
13040,Loyal Customers,514,9,2,628.79,Low Risk,2011-12-01 10:38:00
13043,Lost Customers,111,273,1,139.7,High Risk,2011-03-11 14:52:00
13044,At Risk,113,291,1,332.22,High Risk,2011-02-21 15:20:00
13045,At Risk,212,99,1,305.28,High Risk,2011-09-01 15:04:00
13046,Potential Loyalists,413,31,2,384.01,Medium Risk,2011-11-09 08:36:00
13047,Champions,445,32,16,2285.51,Low Risk,2011-11-08 12:06:00
13048,Champions,435,14,5,1793.9099999999999,Low Risk,2011-11-25 13:23:00
13049,Potential Loyalists,313,64,2,433.68,Medium Risk,2011-10-06 15:31:00
13050,Champions,545,9,24,4433.38,Low Risk,2011-11-30 17:28:00
13052,At Risk,112,212,1,197.65,High Risk,2011-05-11 14:12:00
13055,Loyal Customers,334,64,4,1018.5599999999998,Low Risk,2011-10-06 18:57:00
13058,Potential Loyalists,422,25,3,261.45,Medium Risk,2011-11-15 12:43:00
13059,Lost Customers,111,250,1,85.65000000000002,High Risk,2011-04-04 10:40:00
13060,At Risk,112,254,1,226.07999999999998,High Risk,2011-03-31 11:37:00
13061,At Risk,211,72,1,148.56,High Risk,2011-09-28 16:04:00
13062,Lost Customers,111,191,1,52.199999999999996,High Risk,2011-06-01 15:12:00
13064,Loyal Customers,434,13,4,748.6200000000001,Low Risk,2011-11-27 12:31:00
13065,Lost Customers,111,373,1,138.41,High Risk,2010-12-01 16:52:00
13066,Potential Loyalists,413,24,2,334.35,Medium Risk,2011-11-15 12:57:00
13067,At Risk,211,82,1,91.61,High Risk,2011-09-18 13:38:00
13069,Champions,545,1,26,3401.6899999999996,Low Risk,2011-12-09 08:39:00
13070,At Risk,112,192,1,228.8,High Risk,2011-05-31 13:45:00
13072,At Risk,112,267,1,177.14999999999998,High Risk,2011-03-18 08:12:00
13075,Potential Loyalists,213,130,1,477.21,Medium Risk,2011-08-02 10:19:00
13077,Champions,534,1,4,619.3599999999999,Low Risk,2011-12-08 19:24:00
13078,Champions,545,1,40,5386.14,Low Risk,2011-12-08 18:48:00
13079,Potential Loyalists,521,4,3,65.4,Medium Risk,2011-12-05 16:53:00
13080,At Risk,211,179,1,58.08,High Risk,2011-06-13 14:59:00
13081,Champions,545,1,16,16778.480000000003,Low Risk,2011-12-08 13:13:00
13082,Loyal Customers,244,126,9,1153.56,Low Risk,2011-08-05 16:16:00
13083,Potential Loyalists,512,4,2,235.8,Medium Risk,2011-12-05 15:01:00
13085,Potential Loyalists,222,158,3,217.67999999999998,Medium Risk,2011-07-05 12:11:00
13089,Champions,545,4,94,32918.58,Low Risk,2011-12-05 14:30:00
13090,Champions,545,9,15,3573.4600000000005,Low Risk,2011-12-01 12:39:00
13091,Potential Loyalists,412,21,2,281.08,Medium Risk,2011-11-18 16:48:00
13092,Potential Loyalists,232,71,6,230.91000000000003,Medium Risk,2011-09-30 11:18:00
13093,Loyal Customers,145,276,11,2196.62,Low Risk,2011-03-09 12:14:00
13094,At Risk,131,186,5,106.2,High Risk,2011-06-06 14:11:00
13095,At Risk,211,71,1,60.48,High Risk,2011-09-30 12:03:00
13097,Champions,345,33,13,3441.48,Low Risk,2011-11-07 10:43:00
13098,Champions,545,1,38,7445.38,Low Risk,2011-12-08 14:14:00
13101,Lost Customers,111,234,1,65.5,High Risk,2011-04-19 14:37:00
13102,Champions,545,1,27,4876.889999999999,Low Risk,2011-12-08 12:52:00
13103,At Risk,311,40,1,100.23999999999998,High Risk,2011-10-31 09:38:00
13104,Loyal Customers,533,3,4,570.48,Low Risk,2011-12-06 13:10:00
13106,At Risk,211,129,2,76.5,High Risk,2011-08-03 11:50:00
13107,Loyal Customers,334,44,5,930.5,Low Risk,2011-10-26 14:52:00
13108,Lost Customers,111,373,1,95.29999999999998,High Risk,2010-12-02 10:35:00
13109,Champions,534,3,5,705.65,Low Risk,2011-12-07 12:38:00
13110,Champions,444,31,7,842.9200000000001,Low Risk,2011-11-08 14:30:00
13113,Champions,545,1,33,2360.39,Low Risk,2011-12-09 12:49:00
13115,Champions,545,9,13,1945.76,Low Risk,2011-12-01 09:39:00
13116,At Risk,212,138,1,237.74,High Risk,2011-07-24 14:33:00
13117,Champions,444,22,8,799.0000000000002,Low Risk,2011-11-18 12:02:00
13118,Champions,444,20,7,915.66,Low Risk,2011-11-20 12:46:00
13120,Lost Customers,111,239,1,30.599999999999998,High Risk,2011-04-15 10:19:00
13121,At Risk,112,269,2,260.35999999999996,High Risk,2011-03-15 16:51:00
13122,Potential Loyalists,114,240,1,720.5,Medium Risk,2011-04-13 14:12:00
13124,Loyal Customers,225,90,3,2592.0299999999997,Low Risk,2011-09-11 12:45:00
13126,Champions,545,5,9,1725.3200000000002,Low Risk,2011-12-05 10:00:00
13127,At Risk,212,78,1,259.16999999999996,High Risk,2011-09-23 10:26:00
13130,At Risk,211,94,1,64.0,High Risk,2011-09-06 15:30:00
13131,Loyal Customers,424,23,3,604.3000000000001,Low Risk,2011-11-16 13:21:00
13132,Lost Customers,111,262,1,60.3,High Risk,2011-03-23 12:44:00
13133,Lost Customers,111,274,2,79.94999999999999,High Risk,2011-03-11 10:31:00
13134,Loyal Customers,245,73,7,1354.8400000000001,Low Risk,2011-09-28 09:22:00
13136,Champions,345,50,11,2265.3099999999995,Low Risk,2011-10-20 19:13:00
13137,Champions,545,11,8,3381.8199999999997,Low Risk,2011-11-29 12:09:00
13138,Loyal Customers,434,22,6,875.0900000000001,Low Risk,2011-11-17 16:51:00
13139,Champions,445,16,8,2351.04,Low Risk,2011-11-23 13:54:00
13140,Potential Loyalists,223,108,3,324.87,Medium Risk,2011-08-23 15:33:00
13141,Loyal Customers,235,85,6,2117.73,Low Risk,2011-09-16 09:54:00
13142,Potential Loyalists,412,19,1,180.22,Medium Risk,2011-11-20 16:07:00
13144,Lost Customers,111,333,1,47.2,High Risk,2011-01-11 11:15:00
13145,Potential Loyalists,332,40,4,297.6,Medium Risk,2011-10-31 12:45:00
13146,Potential Loyalists,412,26,1,228.91,Medium Risk,2011-11-13 15:29:00
13147,Potential Loyalists,312,43,2,237.60000000000002,Medium Risk,2011-10-27 16:35:00
13148,Champions,445,29,15,2507.7599999999998,Low Risk,2011-11-10 15:23:00
13149,Loyal Customers,434,14,4,1127.98,Low Risk,2011-11-25 13:09:00
13151,Potential Loyalists,114,203,2,724.07,Medium Risk,2011-05-20 12:55:00
13153,Potential Loyalists,511,6,1,140.46,Medium Risk,2011-12-04 12:14:00
13155,Loyal Customers,334,33,4,825.21,Low Risk,2011-11-06 15:41:00
13157,Loyal Customers,335,49,5,1435.48,Low Risk,2011-10-21 13:50:00
13158,Loyal Customers,234,95,4,1180.0,Low Risk,2011-09-06 11:58:00
13159,Champions,534,9,4,1166.19,Low Risk,2011-12-01 11:20:00
13160,Potential Loyalists,411,22,1,75.89999999999999,Medium Risk,2011-11-17 13:07:00
13161,Lost Customers,111,313,1,68.75,High Risk,2011-01-30 14:03:00
13162,Loyal Customers,234,122,5,1156.1499999999999,Low Risk,2011-08-09 15:59:00
13165,Potential Loyalists,313,46,2,349.28000000000003,Medium Risk,2011-10-24 15:05:00
13166,At Risk,113,282,2,349.6,High Risk,2011-03-02 14:28:00
13167,Loyal Customers,433,19,4,389.26,Low Risk,2011-11-21 12:24:00
13168,Loyal Customers,334,36,5,1041.74,Low Risk,2011-11-03 12:56:00
13169,Potential Loyalists,312,64,2,212.3,Medium Risk,2011-10-07 12:11:00
13170,Potential Loyalists,411,27,1,95.22,Medium Risk,2011-11-13 12:19:00
13171,Potential Loyalists,422,22,3,248.81,Medium Risk,2011-11-18 10:27:00
13173,Potential Loyalists,512,4,2,286.66,Medium Risk,2011-12-05 15:51:00
13174,Loyal Customers,425,16,3,1832.4299999999998,Low Risk,2011-11-23 14:35:00
13176,Potential Loyalists,312,46,1,295.37999999999994,Medium Risk,2011-10-24 15:43:00
13177,Potential Loyalists,312,65,1,264.6,Medium Risk,2011-10-06 09:56:00
13178,Champions,445,26,11,4522.150000000001,Low Risk,2011-11-13 16:14:00
13182,At Risk,311,45,1,121.18,High Risk,2011-10-25 13:46:00
13183,Champions,544,8,9,1057.1299999999999,Low Risk,2011-12-02 10:30:00
13184,Champions,445,15,11,1358.4699999999998,Low Risk,2011-11-25 12:02:00
13186,Loyal Customers,335,40,5,1326.3200000000002,Low Risk,2011-10-31 11:40:00
13187,Lost Customers,111,337,1,128.92000000000002,High Risk,2011-01-06 18:57:00
13188,Potential Loyalists,511,11,1,99.60000000000001,Medium Risk,2011-11-28 15:28:00
13189,Potential Loyalists,412,19,2,167.28000000000003,Medium Risk,2011-11-21 10:39:00
13192,Potential Loyalists,214,95,2,744.1900000000002,Medium Risk,2011-09-05 14:13:00
13193,At Risk,311,61,1,73.88000000000001,High Risk,2011-10-09 14:30:00
13194,At Risk,211,136,1,60.7,High Risk,2011-07-27 09:01:00
13196,Champions,535,11,4,1686.18,Low Risk,2011-11-28 13:54:00
13198,Champions,545,10,7,3168.05,Low Risk,2011-11-29 15:17:00
13199,Champions,545,8,20,1741.6999999999998,Low Risk,2011-12-02 08:55:00
13200,Loyal Customers,423,22,3,553.72,Low Risk,2011-11-18 09:31:00
13203,Champions,534,10,4,798.6800000000001,Low Risk,2011-11-30 10:45:00
13207,Potential Loyalists,412,15,2,178.86,Medium Risk,2011-11-24 14:52:00
